Event	ID	Name			Wwise Object Path	Notes
	596611306	Chomper_Death			\Default Work Unit\Ennemies\WU_Champer\Chomper_Death	
	776208005	ChomperSpitter_FT			\Default Work Unit\Ennemies\WU_General\ChomperSpitter_FT	
	1693949841	Chomper_Voice_Attack			\Default Work Unit\Ennemies\WU_Champer\Chomper_Voice_Attack	
	1698412932	Chomper_Voice_Spotted			\Default Work Unit\Ennemies\WU_Champer\Chomper_Voice_Spotted	
	2262099339	Chomper_Attack_Charge			\Default Work Unit\Ennemies\WU_Champer\Chomper_Attack_Charge	
	3617780276	ChomperSpitter_Voice_Idle			\Default Work Unit\Ennemies\WU_General\ChomperSpitter_Voice_Idle	
	3699900533	Chomper_Attack_Bite			\Default Work Unit\Ennemies\WU_Champer\Chomper_Attack_Bite	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	192278567	SFX_ChomperSpitter_Voice_Idle_03	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Voice_Idle_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_General\General\ChomperSpitter_Voice_Idle\SFX_ChomperSpitter_Voice_Idle_03		153696
	206829329	SFX_Chomper_Attack_Bite_01	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Attack_Bite_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Champer\Champer\Chomper_Attack\Chomper_Attack_Bite\SFX_Chomper_Attack_Bite_01		52768
	233164369	SFX_MC_Hit_03	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_MC_Hit_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Attack\MC_Hit\SFX_MC_Hit_03		38880
	248443539	SFX_Chomper_Attack_Bite_02	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Attack_Bite_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Champer\Champer\Chomper_Attack\Chomper_Attack_Bite\SFX_Chomper_Attack_Bite_02		52768
	293230209	SFX_Chomper_Attack_Charge_02	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Attack_Charge_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Champer\Champer\Chomper_Attack\Chomper_Attack_Charge\SFX_Chomper_Attack_Charge_02		60896
	319385785	SFX_Chomper_Voice_Death_01	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Voice_Death_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Champer\Champer\Chomper_Voice\Chomper_Voice_Death\SFX_Chomper_Voice_Death_01		62886
	345224184	SFX_ChomperSpitter_Voice_Idle_02	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Voice_Idle_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_General\General\ChomperSpitter_Voice_Idle\SFX_ChomperSpitter_Voice_Idle_02		140896
	387770198	SFX_ChomperSpitter_Hurt_02	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Hurt_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_General\General\ChomperSpitter_Hurt\SFX_ChomperSpitter_Hurt_02		77108
	495594822	SFX_Chomper_Voice_Death_04	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Voice_Death_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Champer\Champer\Chomper_Voice\Chomper_Voice_Death\SFX_Chomper_Voice_Death_04		73696
	506458007	FOL_ChomperSpitter_FT_Walk_05	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\FOL_Chomper_FT_Walk_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_General\General\ChomperSpitter_FT\ChomperSpitter_FT_Walk\FOL_ChomperSpitter_FT_Walk_05		25696
	536160927	SFX_Chomper_Voice_Attack_03	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Voice_Attack_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Champer\Champer\Chomper_Voice\Chomper_Voice_Attack\SFX_Chomper_Voice_Attack_03		35060
	591479075	SFX_Chomper_Voice_Attack_01	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Voice_Attack_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Champer\Champer\Chomper_Voice\Chomper_Voice_Attack\SFX_Chomper_Voice_Attack_01		38496
	614883577	SFX_ChomperSpitter_Voice_Idle_05	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Voice_Idle_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_General\General\ChomperSpitter_Voice_Idle\SFX_ChomperSpitter_Voice_Idle_05		153696
	648495272	SFX_Chomper_Voice_Spotted_01	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Voice_Spotted_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Champer\Champer\Chomper_Voice\Chomper_Voice_Spotted\SFX_Chomper_Voice_Spotted_01		38496
	679988132	SFX_ChomperSpitter_Hurt_03	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Hurt_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_General\General\ChomperSpitter_Hurt\SFX_ChomperSpitter_Hurt_03		86528
	693840197	SFX_Chomper_Voice_Attack_04	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Voice_Attack_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Champer\Champer\Chomper_Voice\Chomper_Voice_Attack\SFX_Chomper_Voice_Attack_04		41696
	706892180	SFX_ChomperSpitter_Hurt_01	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Hurt_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_General\General\ChomperSpitter_Hurt\SFX_ChomperSpitter_Hurt_01		65568
	791821750	SFX_ChomperSpitter_Voice_Idle_01	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Voice_Idle_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_General\General\ChomperSpitter_Voice_Idle\SFX_ChomperSpitter_Voice_Idle_01		140896
	806229445	SFX_Chomper_Attack_Charge_01	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Attack_Charge_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Champer\Champer\Chomper_Attack\Chomper_Attack_Charge\SFX_Chomper_Attack_Charge_01		60896
	812517747	FOL_ChomperSpitter_FT_Walk_03	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\FOL_Chomper_FT_Walk_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_General\General\ChomperSpitter_FT\ChomperSpitter_FT_Walk\FOL_ChomperSpitter_FT_Walk_03		22496
	823365212	FOL_ChomperSpitter_FT_Walk_02	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\FOL_Chomper_FT_Walk_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_General\General\ChomperSpitter_FT\ChomperSpitter_FT_Walk\FOL_ChomperSpitter_FT_Walk_02		22614
	844776839	SFX_Chomper_Attack_Bite_03	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Attack_Bite_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Champer\Champer\Chomper_Attack\Chomper_Attack_Bite\SFX_Chomper_Attack_Bite_03		70496
	850735576	SFX_Chomper_Attack_Charge_03	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Attack_Charge_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Champer\Champer\Chomper_Attack\Chomper_Attack_Charge\SFX_Chomper_Attack_Charge_03		60896
	888750309	SFX_Chomper_Voice_Spotted_02	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_Chomper_Voice_Spotted_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_Champer\Champer\Chomper_Voice\Chomper_Voice_Spotted\SFX_Chomper_Voice_Spotted_02		41518
	925184204	FOL_ChomperSpitter_FT_Walk_06	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\FOL_Chomper_FT_Walk_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_ENEMIES\ENEMIES\WU_General\General\ChomperSpitter_FT\ChomperSpitter_FT_Walk\FOL_ChomperSpitter_FT_Walk_06		25696
	933982242	SFX_MC_Hit_02	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_MC_Hit_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Attack\MC_Hit\SFX_MC_Hit_02		38880
	963640992	SFX_MC_Hit_01	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\Chomper\SFX_MC_Hit_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Attack\MC_Hit\SFX_MC_Hit_01		38880

