Event	ID	Name			Wwise Object Path	Notes
	38756753	MC_Foliage			\Default Work Unit\MC\MC_Foliage	
	358198507	MC_Land_Roll			\Default Work Unit\MC\MC_Land_Roll	
	1439233273	MC_Attack_End_Combo			\Default Work Unit\MC\MC_Attack_End_Combo	
	1959425923	MC_Scuff			\Default Work Unit\MC\MC_Scuff	
	2166447543	MC_Land			\Default Work Unit\MC\MC_Land	
	2385440235	MC_Walk			\Default Work Unit\MC\MC_Walk	
	2727768564	MC_Jump			\Default Work Unit\MC\MC_Jump	
	3389321894	MC_Death			\Default Work Unit\MC\MC_Death	
	3631971675	MC_Hurt			\Default Work Unit\MC\MC_Hurt	
	4170654020	MC_Attack			\Default Work Unit\MC\MC_Attack	
	4218582063	MC_Presence			\Default Work Unit\MC\MC_Presence	

Switch Group	ID	Name			Wwise Object Path	Notes
	3861009810	FT_Type			\Default Work Unit\MC\FT_Type	

Switch	ID	Name	Switch Group			Notes
	712897245	Mud	FT_Type			
	1216965916	Stone	FT_Type			
	2195636714	Dirt	FT_Type			
	4248645337	Grass	FT_Type			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	70882480	MC_Jump_Mud_03	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Jump_Mud_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_Jump\MC_Jump_Mud\MC_Jump_Mud_03		32624
	84946014	MC_Land_Mud_09	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Land_Mud_09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_Land\MC_Land_Mud\MC_Land_Mud_09		12896
	87435727	MC_Land_Grass_06	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Land_Grass_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_Land\MC_Land_Grass\MC_Land_Grass_06		20238
	89886847	MC_FT_Dirt_09	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Dirt_09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT\MC_FT_Dirt\MC_FT_Dirt_09		14862
	90920420	MC_FT_Stone_Debris_02	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Stone_Debris_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT_ADD\MC_FT_Stone_Debris\MC_FT_Stone_Debris_02		35296
	91790974	MC_Voice_Attack_07	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Voice_Attack_07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Voice\MC_Voice_Attack\MC_Voice_Attack_07		17398
	113193811	MC_FT_Mud_11	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Mud_11_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT\MC_FT_Mud\MC_FT_Mud_11		24752
	115747630	MC_Presence_Latex_05	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Presence_Latex_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Presence\MC_Presence_Latex\MC_Presence_Latex_05		25696
	116043203	MC_FT_Dirt_04	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Dirt_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT\MC_FT_Dirt\MC_FT_Dirt_04		19296
	116603659	MC_Voice_Hurt_02	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Voice_Hurt_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Voice\MC_Voice_Hurt\MC_Voice_Hurt_02		52896
	130347477	MC_FT_Mud_10	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Mud_10_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT\MC_FT_Mud\MC_FT_Mud_10		24752
	132194238	MC_Land_Grass_04	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Land_Grass_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_Land\MC_Land_Grass\MC_Land_Grass_04		20238
	143935994	MC_FT_Dirt_07	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Dirt_07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT\MC_FT_Dirt\MC_FT_Dirt_07		19296
	154332547	MC_Presence_Latex_11	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Presence_Latex_11_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Presence\MC_Presence_Latex\MC_Presence_Latex_11		25696
	161625711	MC_FT_Stone_12	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Stone_12_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT\MC_FT_Stone\MC_FT_Stone_12		22496
	163725728	MC_Voice_Attack_01	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Voice_Attack_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Voice\MC_Voice_Attack\MC_Voice_Attack_01		23970
	168241810	MC_FT_Mud_03	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Mud_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT\MC_FT_Mud\MC_FT_Mud_03		24752
	168904876	MC_Land_Stone_04	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Land_Stone_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_Land\MC_Land_Stone\MC_Land_Stone_04		31344
	173307807	MC_Jump_Dirt_02	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Jump_Dirt_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_Jump\MC_Jump_Dirt\MC_Jump_Dirt_02		21472
	175264077	MC_Land_Dirt_05	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Land_Dirt_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_Land\MC_Land_Dirt\MC_Land_Dirt_05		21472
	187731456	MC_FT_Grass_08	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Grass_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT\MC_FT_Grass\MC_FT_Grass_08		20088
	205482912	MC_FT_Dirt_06	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Dirt_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT\MC_FT_Dirt\MC_FT_Dirt_06		16096
	207367167	MC_FT_Mud_06	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Mud_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT\MC_FT_Mud\MC_FT_Mud_06		24752
	212159915	MC_FT_Grass_11	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Grass_11_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT\MC_FT_Grass\MC_FT_Grass_11		20088
	213290817	MC_FT_Dirt_Scuff_05	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Dirt_Scuff_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_Scuff\MC_Scuff_Dirt\MC_FT_Dirt_Scuff_05		22496
	230144753	MC_FT_Twig_Snap_01	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Twig_Snap_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT_ADD\MC_FT_Twig_Snap\MC_FT_Twig_Snap_01		19296
	235744907	MC_Attack_02	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Attack_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Attack\MC_Attack\MC_Attack_02		57696
	240633262	MC_Land_Mud_01	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Land_Mud_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_Land\MC_Land_Mud\MC_Land_Mud_01		44896
	245505823	MC_Presence_Metal_Mid_Intensity_03	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Presence_Metal_Mid_Intensity_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Presence\MC_Presence_Metal_Mid_Intensity\MC_Presence_Metal_Mid_Intensity_03		25696
	261652815	MC_FT_Stone_02	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Stone_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT\MC_FT_Stone\MC_FT_Stone_02		22496
	266272784	MC_FT_Twig_Snap_03	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Twig_Snap_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT_ADD\MC_FT_Twig_Snap\MC_FT_Twig_Snap_03		19296
	275641339	MC_FT_Twig_Snap_02	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Twig_Snap_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT_ADD\MC_FT_Twig_Snap\MC_FT_Twig_Snap_02		19296
	281883310	MC_Land_Mud_05	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Land_Mud_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_Land\MC_Land_Mud\MC_Land_Mud_05		51296
	289480915	MC_FT_Twig_Snap_05	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Twig_Snap_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT_ADD\MC_FT_Twig_Snap\MC_FT_Twig_Snap_05		19296
	290225139	MC_Presence_Metal_Low_Intensity_03	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Presence_Metal_Low_Intensity_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Presence\MC_Presence_Metal_Low_Intensity\MC_Presence_Metal_Low_Intensity_03		22496
	295548962	MC_FT_Stone_Debris_06	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Stone_Debris_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT_ADD\MC_FT_Stone_Debris\MC_FT_Stone_Debris_06		35296
	298694046	MC_FT_Foliage_03	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Foliage_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\MC_FT_Foliage\MC_FT_Foliage_03		80926
	303807204	MC_FT_Dirt_11	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Dirt_11_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT\MC_FT_Dirt\MC_FT_Dirt_11		15916
	318568792	MC_Hurt_02	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Hurt_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Hurt\MC_Hurt_02		60800
	318749600	MC_Hurt_01	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Hurt_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Hurt\MC_Hurt_01		57696
	326943201	MC_Voice_Attack_03	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Voice_Attack_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Voice\MC_Voice_Attack\MC_Voice_Attack_03		17040
	330267239	MC_Land_Mud_08	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Land_Mud_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_Land\MC_Land_Mud\MC_Land_Mud_08		39154
	331109657	MC_Presence_Latex_08	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Presence_Latex_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Presence\MC_Presence_Latex\MC_Presence_Latex_08		25696
	333082415	MC_Attack_04	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Attack_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Attack\MC_Attack\MC_Attack_04		57696
	341652135	MC_FT_Stone_11	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Stone_11_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT\MC_FT_Stone\MC_FT_Stone_11		22496
	345067213	MC_FT_Foliage_08	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Foliage_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\MC_FT_Foliage\MC_FT_Foliage_08		80926
	345921260	MC_FT_Stone_06	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Stone_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT\MC_FT_Stone\MC_FT_Stone_06		22496
	348665129	MC_Land_Mud_02	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Land_Mud_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_Land\MC_Land_Mud\MC_Land_Mud_02		51296
	356725927	MC_Jump_Dirt_01	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Jump_Dirt_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_Jump\MC_Jump_Dirt\MC_Jump_Dirt_01		21472
	363701404	MC_Presence_Metal_High_Intensity_04	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Presence_Metal_High_Intensity_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Presence\MC_Presence_Metal_High_Intensity\MC_Presence_Metal_High_Intensity_04		41696
	369868005	MC_Land_Mud_04	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Land_Mud_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_Land\MC_Land_Mud\MC_Land_Mud_04		45738
	379946549	MC_FT_Dirt_Scuff_01	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Dirt_Scuff_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_Scuff\MC_Scuff_Dirt\MC_FT_Dirt_Scuff_01		35296
	388157314	MC_Voice_Attack_05	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Voice_Attack_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Voice\MC_Voice_Attack\MC_Voice_Attack_05		28896
	405691499	MC_Presence_Metal_Low_Intensity_08	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Presence_Metal_Low_Intensity_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Presence\MC_Presence_Metal_Low_Intensity\MC_Presence_Metal_Low_Intensity_08		22496
	409383121	MC_Voice_Attack_04	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Voice_Attack_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Voice\MC_Voice_Attack\MC_Voice_Attack_04		19296
	418313197	MC_Land_Grass_05	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Land_Grass_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_Land\MC_Land_Grass\MC_Land_Grass_05		20238
	428741522	MC_Jump_Mud_05	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Jump_Mud_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_Jump\MC_Jump_Mud\MC_Jump_Mud_05		38496
	435535381	MC_FT_Stone_Debris_08	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Stone_Debris_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT_ADD\MC_FT_Stone_Debris\MC_FT_Stone_Debris_08		35296
	436422375	MC_Voice_Hurt_03	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_Voice_Hurt_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_Voice\MC_Voice_Hurt\MC_Voice_Hurt_03		38496
	438405561	MC_FT_Stone_Debris_01	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Stone_Debris_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT_ADD\MC_FT_Stone_Debris\MC_FT_Stone_Debris_01		35296
	440713453	MC_FT_Twig_Snap_07	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Twig_Snap_07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT_ADD\MC_FT_Twig_Snap\MC_FT_Twig_Snap_07		19296
	444625158	MC_FT_Twig_Snap_06	C:\Users\thesn\Documents\UnrealGames\TheExplorer3D\TheExplorer3D_WwiseProject\.cache\Windows\SFX\MC\MC_FT_Twig_Snap_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_MC\MC\MC_FT\SWC_MC_FT_ADD\MC_FT_Twig_Snap\MC_FT_Twig_Snap_06		19296
